suite,run,population,screen_prompts,n,best_screen_exact,base_screen_exact,delta_vs_base,best_candidate
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2595,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2596,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2597,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2598,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2599,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2600,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2601,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2602,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2603,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2604,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2605,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2606,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2607,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2608,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2609,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2610,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2611,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2612,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2613,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2614,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2615,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2616,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2617,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2618,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2619,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2620,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2621,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2622,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2623,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2624,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2625,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2626,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2627,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2628,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2629,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2630,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2631,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2632,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2633,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2634,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2635,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2636,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2637,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2638,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2639,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2640,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2641,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2642,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2643,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2644,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2645,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2646,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2647,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2648,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2649,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2650,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2651,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2652,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2653,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2654,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2655,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2656,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2657,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2658,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2659,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2660,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2661,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2662,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2663,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2664,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2665,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2666,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2667,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2668,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2669,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2670,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2671,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2672,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2673,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2674,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2675,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2676,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2677,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2678,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2679,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2680,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2681,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2682,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2683,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2684,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2685,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2686,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2687,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2688,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2689,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2690,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2691,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2692,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2693,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2694,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2695,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2696,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2697,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2698,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2699,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2700,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2701,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2702,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2703,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2704,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2705,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2706,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2707,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2708,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2709,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2710,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2711,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2712,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2713,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2714,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2715,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2716,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2717,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2718,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2719,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2720,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2721,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2722,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2723,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2724,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2725,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2726,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2727,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2728,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2729,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2730,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2731,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2732,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2733,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2734,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2735,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2736,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2737,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2738,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2739,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2740,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2741,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2742,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2743,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2744,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2745,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2746,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2747,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2748,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2749,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2750,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2751,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2752,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2753,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2754,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2755,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2756,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2757,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2758,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2759,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2760,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2761,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2762,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2763,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2764,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2765,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2766,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2767,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2768,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2769,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2770,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2771,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2772,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2773,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2774,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,2775,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
