run,candidate,ordinal,exact_mean,best_so_far
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed1178406770:s0.01:sign1,97,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed1178406770:s0.01:sign-1,98,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed129143896:s0.01:sign1,99,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed129143896:s0.01:sign-1,100,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed383297719:s0.01:sign1,101,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed383297719:s0.01:sign-1,102,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed2099743525:s0.01:sign1,103,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed2099743525:s0.01:sign-1,104,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed866354995:s0.01:sign1,105,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed866354995:s0.01:sign-1,106,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed942641440:s0.01:sign1,107,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed942641440:s0.01:sign-1,108,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed973428786:s0.01:sign1,109,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed973428786:s0.01:sign-1,110,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed1143739099:s0.01:sign1,111,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed1143739099:s0.01:sign-1,112,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed414567854:s0.01:sign1,113,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed414567854:s0.01:sign-1,114,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed6726536:s0.01:sign1,115,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed6726536:s0.01:sign-1,116,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed1386703662:s0.01:sign1,117,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed1386703662:s0.01:sign-1,118,0.0625,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed539592000:s0.01:sign1,119,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed539592000:s0.01:sign-1,120,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed1412280717:s0.01:sign1,121,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed1412280717:s0.01:sign-1,122,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed1843594175:s0.01:sign1,123,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed1843594175:s0.01:sign-1,124,0.0625,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed925365952:s0.01:sign1,125,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed925365952:s0.01:sign-1,126,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed913321254:s0.01:sign1,127,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r0:seed913321254:s0.01:sign-1,128,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed919624366:s0.01:sign1,129,0.0625,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed919624366:s0.01:sign-1,130,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1592171903:s0.01:sign1,131,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1592171903:s0.01:sign-1,132,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed957259679:s0.01:sign1,133,0.0625,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed957259679:s0.01:sign-1,134,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed11196390:s0.01:sign1,135,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed11196390:s0.01:sign-1,136,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1753944563:s0.01:sign1,137,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1753944563:s0.01:sign-1,138,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1404698737:s0.01:sign1,139,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1404698737:s0.01:sign-1,140,0.0625,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed556437322:s0.01:sign1,141,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed556437322:s0.01:sign-1,142,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed980497430:s0.01:sign1,143,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed980497430:s0.01:sign-1,144,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed944455836:s0.01:sign1,145,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed944455836:s0.01:sign-1,146,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1715867871:s0.01:sign1,147,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1715867871:s0.01:sign-1,148,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1267900767:s0.01:sign1,149,0.0625,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1267900767:s0.01:sign-1,150,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed836998341:s0.01:sign1,151,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed836998341:s0.01:sign-1,152,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1176217477:s0.01:sign1,153,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1176217477:s0.01:sign-1,154,0.09375,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed140608310:s0.01:sign1,155,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed140608310:s0.01:sign-1,156,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed286093225:s0.01:sign1,157,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed286093225:s0.01:sign-1,158,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1736518790:s0.01:sign1,159,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1736518790:s0.01:sign-1,160,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1756768677:s0.01:sign1,161,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1756768677:s0.01:sign-1,162,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed455838593:s0.01:sign1,163,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed455838593:s0.01:sign-1,164,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed171715857:s0.01:sign1,165,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed171715857:s0.01:sign-1,166,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1075133738:s0.01:sign1,167,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1075133738:s0.01:sign-1,168,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1619777315:s0.01:sign1,169,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1619777315:s0.01:sign-1,170,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed231601355:s0.01:sign1,171,0.0625,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed231601355:s0.01:sign-1,172,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1097456931:s0.01:sign1,173,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1097456931:s0.01:sign-1,174,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed762987283:s0.01:sign1,175,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed762987283:s0.01:sign-1,176,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1598925942:s0.01:sign1,177,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1598925942:s0.01:sign-1,178,0.0625,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed736622771:s0.01:sign1,179,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed736622771:s0.01:sign-1,180,0.0625,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed64765479:s0.01:sign1,181,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed64765479:s0.01:sign-1,182,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed396514975:s0.01:sign1,183,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed396514975:s0.01:sign-1,184,0.09375,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1475610066:s0.01:sign1,185,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1475610066:s0.01:sign-1,186,0.0625,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1197652133:s0.01:sign1,187,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1197652133:s0.01:sign-1,188,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed901479556:s0.01:sign1,189,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed901479556:s0.01:sign-1,190,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed209402018:s0.01:sign1,191,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed209402018:s0.01:sign-1,192,0.0625,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1371279140:s0.01:sign1,193,0.0625,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1371279140:s0.01:sign-1,194,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed2106210347:s0.01:sign1,195,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed2106210347:s0.01:sign-1,196,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1418215755:s0.01:sign1,197,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1418215755:s0.01:sign-1,198,0.0625,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed2008823276:s0.01:sign1,199,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed2008823276:s0.01:sign-1,200,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1104349392:s0.01:sign1,201,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1104349392:s0.01:sign-1,202,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1759702936:s0.01:sign1,203,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1759702936:s0.01:sign-1,204,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1082955950:s0.01:sign1,205,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1082955950:s0.01:sign-1,206,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed909521323:s0.01:sign1,207,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed909521323:s0.01:sign-1,208,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1470155811:s0.01:sign1,209,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1470155811:s0.01:sign-1,210,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1106024517:s0.01:sign1,211,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1106024517:s0.01:sign-1,212,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed826778157:s0.01:sign1,213,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed826778157:s0.01:sign-1,214,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1660944288:s0.01:sign1,215,0.0625,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1660944288:s0.01:sign-1,216,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1420755963:s0.01:sign1,217,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1420755963:s0.01:sign-1,218,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed650805163:s0.01:sign1,219,0.0625,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed650805163:s0.01:sign-1,220,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed200823675:s0.01:sign1,221,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed200823675:s0.01:sign-1,222,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1753097263:s0.01:sign1,223,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1753097263:s0.01:sign-1,224,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed2034700934:s0.01:sign1,225,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed2034700934:s0.01:sign-1,226,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1941128764:s0.01:sign1,227,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1941128764:s0.01:sign-1,228,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed688602980:s0.01:sign1,229,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed688602980:s0.01:sign-1,230,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed413335122:s0.01:sign1,231,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed413335122:s0.01:sign-1,232,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed775088152:s0.01:sign1,233,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed775088152:s0.01:sign-1,234,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed757810454:s0.01:sign1,235,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed757810454:s0.01:sign-1,236,0.0625,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed545164810:s0.01:sign1,237,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed545164810:s0.01:sign-1,238,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1376883487:s0.01:sign1,239,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1376883487:s0.01:sign-1,240,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed589427281:s0.01:sign1,241,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed589427281:s0.01:sign-1,242,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed204765804:s0.01:sign1,243,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed204765804:s0.01:sign-1,244,0.03125,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed237246716:s0.01:sign1,245,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed237246716:s0.01:sign-1,246,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1572877800:s0.01:sign1,247,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1572877800:s0.01:sign-1,248,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed973589520:s0.01:sign1,249,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed973589520:s0.01:sign-1,250,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1096574092:s0.01:sign1,251,0.0625,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1096574092:s0.01:sign-1,252,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed133379158:s0.01:sign1,253,0.0625,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed133379158:s0.01:sign-1,254,0.0,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1080425151:s0.01:sign1,255,0.09375,0.09375
phase4_covlite_sigma001_p128,adaptive_covlite_r1:seed1080425151:s0.01:sign-1,256,0.0,0.09375
search_anzo_p32,anzo:seed2103139804:s0.02:sign1,1,0.03125,0.03125
search_anzo_p32,anzo:seed2103139804:s0.02:sign-1,2,0.09375,0.09375
search_anzo_p32,anzo:seed2097446776:s0.02:sign1,3,0.0625,0.09375
search_anzo_p32,anzo:seed2097446776:s0.02:sign-1,4,0.03125,0.09375
search_anzo_p32,anzo:seed2121586239:s0.02:sign1,5,0.0625,0.09375
search_anzo_p32,anzo:seed2121586239:s0.02:sign-1,6,0.09375,0.09375
search_anzo_p32,anzo:seed816464123:s0.02:sign1,7,0.0625,0.09375
search_anzo_p32,anzo:seed816464123:s0.02:sign-1,8,0.09375,0.09375
search_anzo_p32,anzo:seed367992410:s0.02:sign1,9,0.0625,0.09375
search_anzo_p32,anzo:seed367992410:s0.02:sign-1,10,0.0625,0.09375
search_anzo_p32,anzo:seed1982656189:s0.02:sign1,11,0.0,0.09375
search_anzo_p32,anzo:seed1982656189:s0.02:sign-1,12,0.03125,0.09375
search_anzo_p32,anzo:seed225255239:s0.02:sign1,13,0.125,0.125
search_anzo_p32,anzo:seed225255239:s0.02:sign-1,14,0.03125,0.125
search_anzo_p32,anzo:seed561980201:s0.02:sign1,15,0.09375,0.125
search_anzo_p32,anzo:seed561980201:s0.02:sign-1,16,0.03125,0.125
search_anzo_p32,anzo:seed298028866:s0.02:sign1,17,0.125,0.125
search_anzo_p32,anzo:seed298028866:s0.02:sign-1,18,0.0625,0.125
search_anzo_p32,anzo:seed685255715:s0.02:sign1,19,0.0625,0.125
search_anzo_p32,anzo:seed685255715:s0.02:sign-1,20,0.0625,0.125
search_anzo_p32,anzo:seed1151155068:s0.02:sign1,21,0.03125,0.125
search_anzo_p32,anzo:seed1151155068:s0.02:sign-1,22,0.0,0.125
search_anzo_p32,anzo:seed253598992:s0.02:sign1,23,0.09375,0.125
search_anzo_p32,anzo:seed253598992:s0.02:sign-1,24,0.03125,0.125
search_anzo_p32,anzo:seed1709091010:s0.02:sign1,25,0.03125,0.125
search_anzo_p32,anzo:seed1709091010:s0.02:sign-1,26,0.0625,0.125
search_anzo_p32,anzo:seed519189161:s0.02:sign1,27,0.0625,0.125
search_anzo_p32,anzo:seed519189161:s0.02:sign-1,28,0.09375,0.125
search_anzo_p32,anzo:seed1688041804:s0.02:sign1,29,0.0625,0.125
